atc1,atc2,atc3,atc4,atc_code,status,eurd_substance,status2,value
A,A09,A09A,A09AA,A09AA04,none,tilactase,NA,1
A,A09,A09A,A09AB,A09AB04,none,citric acid,NA,1
A,A09,A09A,A09AB,A09AB04,none,"citric acid / magnesium / sodium, citric",NA,1
A,A09,A09A,A09AB,A09AB04,Slovenia,"citric acid / potassium salts, potassium",NA,1
A,A09,A09A,A09AB,A09AB04,none,citric acid / sodium,NA,1
A,A09,A09A,A09AB,A09AB04,none,citric acid / urea,NA,1
A,A10,A10A,A10AB,A10AB01,Denmark,"insulin human, insulin human / insulin i",M,1
A,A10,A10A,A10AB,A10AB01,Belgium,insulin human (Intraperitoneal use only),NA,1
A,A10,A10A,A10AB,A10AB04,Sweden,insulin lispro,NA,1
A,A10,A10A,A10AB,A10AB05,Sweden,insulin aspart,NA,1
A,A10,A10A,A10AB,A10AB06,Denmark,insulin glulisine,M,1
A,A10,A10A,A10AC,A10AC01,Denmark,"insulin human, insulin human / insulin i",M,1
A,A10,A10A,A10AC,A10AC01,Belgium,insulin human (Intraperitoneal use only),NA,1
A,A10,A10A,A10AC,A10AC04,Sweden,insulin lispro,NA,1
A,A10,A10A,A10AD,A10AD01,Denmark,"insulin human, insulin human / insulin i",M,1
A,A10,A10A,A10AD,A10AD01,Belgium,insulin human (Intraperitoneal use only),NA,1
A,A10,A10A,A10AD,A10AD04,Sweden,insulin lispro,NA,1
A,A10,A10A,A10AD,A10AD05,Sweden,insulin aspart,NA,1
A,A10,A10A,A10AE,A10AE01,Denmark,"insulin human, insulin human / insulin i",M,1
A,A10,A10A,A10AE,A10AE01,Belgium,insulin human (Intraperitoneal use only),NA,1
A,A10,A10A,A10AE,A10AE04,Netherlands,insulin glargine,NA,1
A,A10,A10A,A10AE,A10AE04,Netherlands,insulin glargine / lixisenatide,NA,1
A,A10,A10A,A10AE,A10AE05,Denmark,insulin detemir,M,1
A,A10,A10A,A10AE,A10AE06,Sweden,"insulin degludec, insulin degludec / ins",NA,1
A,A10,A10A,A10AE,A10AE06,Netherlands,insulin degludec / liraglutide,NA,1
A,A10,A10A,A10AF,A10AF01,Denmark,"insulin human, insulin human / insulin i",M,1
A,A10,A10A,A10AF,A10AF01,Belgium,insulin human (Intraperitoneal use only),NA,1
A,A10,A10B,A10BA,A10BA02,France,metformin,NA,1
A,A10,A10B,A10BA,A10BA02,Netherlands,"saxagliptin, metformin / saxagliptin",NA,1
A,A10,A10B,A10BA,A10BA02,Sweden,"vildagliptin, metformin / vildagliptin",NA,1
A,A10,A10B,A10BA,A10BA02,Netherlands,"sitagliptin, metformin hydrochloride / s",NA,1
A,A10,A10B,A10BB,A10BB01,none,glibenclamide (for nationally authorised,NA,1
A,A10,A10B,A10BB,A10BB01,France,glibenclamide / metformin hydrochloride,NA,1
A,A10,A10B,A10BB,A10BB01,Spain,glibenclamide (for centrally authorised ,NA,1
A,A10,A10B,A10BB,A10BB03,none,tolbutamide,NA,1
A,A10,A10B,A10BB,A10BB06,none,carbutamide,NA,1
A,A10,A10B,A10BB,A10BB07,Croatia,glipizide,NA,1
A,A10,A10B,A10BB,A10BB07,none,glipizide / metformin,NA,1
A,A10,A10B,A10BB,A10BB08,none,gliquidone,NA,1
A,A10,A10B,A10BB,A10BB09,Iceland,gliclazide,NA,1
A,A10,A10B,A10BB,A10BB12,Netherlands,glimepiride,NA,1
A,A10,A10B,A10BB,A10BB12,Ireland,glimepiride / pioglitazone hydrochloride,NA,1
A,A10,A10B,A10BF,A10BF01,Spain,acarbose,NA,1
A,A10,A10B,A10BH,A10BH01,Netherlands,"sitagliptin, metformin hydrochloride / s",NA,1
A,A10,A10B,A10BH,A10BH02,Sweden,"vildagliptin, metformin / vildagliptin",NA,1
A,A10,A10B,A10BH,A10BH03,Netherlands,"saxagliptin, metformin / saxagliptin",NA,1
A,A10,A10B,A10BH,A10BH03,Italy,saxagliptin / dapagliflozin,NA,1
A,A10,A10B,A10BH,A10BH04,Netherlands,"alogliptin, alogliptin / metformin, alog",NA,1
A,A10,A10B,A10BH,A10BH05,Netherlands,"linagliptin, linagliptin / metformin",NA,1
A,A10,A10B,A10BJ,A10BJ01,Sweden,exenatide,NA,1
A,A10,A10B,A10BJ,A10BJ02,Netherlands,liraglutide,NA,1
A,A10,A10B,A10BJ,A10BJ03,Sweden,lixisenatide,NA,1
A,A10,A10B,A10BJ,A10BJ05,Italy,dulaglutide,NA,1
A,A10,A10B,A10BJ,A10BJ06,Sweden,semaglutide,NA,1
A,A10,A10B,A10BK,A10BK01,Sweden,dapagliflozin,NA,1
A,A10,A10B,A10BK,A10BK01,Netherlands,dapagliflozin / metformin,NA,1
A,A10,A10B,A10BK,A10BK02,Germany,"canagliflozin, canagliflozin / metformin",NA,1
A,A10,A10B,A10BK,A10BK03,Spain,"empagliflozin, empagliflozin / metformin",NA,1
A,A10,A10B,A10BK,A10BK03,Spain,empagliflozin / linagliptin,NA,1
A,A10,A10B,A10BK,A10BK04,Netherlands,"ertugliflozin / metformin, ertugliflozin",NA,1
A,A10,A10B,A10BX,A10BX02,Netherlands,repaglinide,NA,1
A,A10,A10B,A10BX,A10BX16,Netherlands,tirzepatide,NA,1
A,A11,A11C,A11CC,A11CC02,none,dihydrotachysterol,NA,1
A,A11,A11C,A11CC,A11CC03,Finland,alfacalcidol,NA,1
A,A11,A11C,A11CC,A11CC04,Italy,calcitriol,NA,1
A,A11,A11C,A11CC,A11CC05,none,colecalciferol / sodium fluoride,NA,1
A,A11,A11C,A11CC,A11CC05,Austria,"colecalciferol, colecalciferol / calcium",NA,1
A,A11,A11C,A11CC,A11CC06,Germany,calcifediol,NA,1
A,A11,A11D,A11DA,A11DA02,France,sulbutiamine,NA,1
A,A11,A11D,A11DA,A11DA03,none,benfotiamine / glutamate sodium / inosit,NA,1
A,A11,A11D,A11DA,A11DA03,Estonia,benfotiamine,NA,1
A,A11,A11H,A11HA,A11HA01,none,nicotinamide,NA,1
A,A11,A11H,A11HA,A11HA05,Austria,biotin,NA,1
A,A11,A11H,A11HA,A11HA08,Hungary,tocofersolan,NA,1
A,A11,A11H,A11HA,A11HA30,Finland,dexpanthenol,NA,1
A,A11,A11H,A11HA,A11HA30,none,dexpanthenol / dimethyl sulfoxide / hepa,NA,1
A,A11,A11H,A11HA,A11HA30,none,dexpanthenol / polyvinyl alcohol,NA,1
A,A11,A11H,A11HA,A11HA30,none,dexpanthenol / heparin,NA,1
A,A11,A11H,A11HA,A11HA30,none,dexpanthenol / hydrocortisone,NA,1
A,A11,A11H,A11HA,A11HA30,Croatia,dexpanthenol / xylometazoline,NA,1
A,A11,A11H,A11HA,A11HA30,none,dexpanthenol / retinol palmitate,NA,1
A,A11,A11H,A11HA,A11HA31,Slovenia,calcium pantothenate,NA,1
A,A12,A12A,A12AA,A12AA03,none,calcium gluconate,NA,1
A,A12,A12A,A12AA,A12AA03,none,calcium gluconate / colecalciferol / nic,NA,1
A,A12,A12A,A12AA,A12AA04,none,calcium carbonate,NA,1
A,A12,A12A,A12AA,A12AA04,none,calcium carbonate / calcium lactate,NA,1
A,A12,A12A,A12AA,A12AA04,France,calcium carbonate / famotidine / magnesi,NA,1
A,A12,A12A,A12AA,A12AA04,none,"calcium carbonate/
magnesium carbonate/
",NA,1
A,A12,A12A,A12AA,A12AA04,Austria,calcium carbonate / sodium alginate / so,NA,1
A,A12,A12A,A12AA,A12AA05,Malta,calcium lactate,NA,1
A,A12,A12A,A12AA,A12AA07,Belgium,calcium chloride / histidine / magnesium,NA,1
A,A12,A12A,A12AA,A12AA07,none,calcium chloride,NA,1
A,A12,A12A,A12AA,A12AA07,none,calcium chloride / dipotassium phosphate,NA,1
A,A12,A12A,A12AA,A12AA07,none,calcium chloride / glucose anhydrous / g,NA,1
A,A12,A12A,A12AA,A12AA07,none,calcium chloride / glycine / magnesium a,NA,1
A,A12,A12A,A12AA,A12AA07,none,calcium chloride / glucose monohydrate /,NA,1
A,A12,A12A,A12AA,A12AA07,Bulgaria,calcium chloride / glutamic acid / gluta,NA,1
A,A12,A12A,A12AA,A12AA07,none,glucose (apart from glucose1- phosphate),NA,1
A,A12,A12A,A12AA,A12AA07,none,calcium chloride / glucose / magnesium c,NA,1
A,A12,A12A,A12AA,A12AA07,Slovenia,calcium chloride dihydrate / magnesium c,NA,1
A,A12,A12B,A12BA,A12BA01,none,potassium chloride / sodium chloride / m,NA,1
A,A12,A12B,A12BA,A12BA01,none,potassium chloride,NA,1
A,A12,A12B,A12BA,A12BA02,Poland,potassium citrate / potassium hydrogen c,NA,1
A,A12,A12C,A12CA,A12CA01,Netherlands,"succinylated gelatin, sodium chloride / ",NA,1
A,A12,A12C,A12CA,A12CA01,none,sodium chloride / urea,NA,1
A,A12,A12C,A12CA,A12CA01,none,sodium chloride,NA,1
A,A12,A12C,A12CA,A12CA01,none,sodium chloride (eye drops),NA,1
A,A12,A12C,A12CA,A12CA01,none,sodium chloride (nasal drops),NA,1
A,A12,A12C,A12CB,A12CB01,Germany,"zinc sulfate, zinc histidine",NA,1
A,A12,A12C,A12CB,A12CB02,Iceland,zinc gluconate,NA,1
A,A12,A12C,A12CC,A12CC01,Czech Republic,magnesium chloride hexahydrate / potassi,NA,1
A,A12,A12C,A12CC,A12CC01,none,magnesium chloride,NA,1
A,A12,A12C,A12CC,A12CC02,Denmark,magnesium sulfate,M,1
A,A12,A12C,A12CC,A12CC02,Czech Republic,magnesium sulfate / sodium sulfate / pot,NA,1
A,A12,A12C,A12CC,A12CC03,none,magnesium gluconate,NA,1
A,A12,A12C,A12CC,A12CC05,none,magnesium aspartate / potassium aspartat,NA,1
A,A12,A12C,A12CC,A12CC06,none,"magnesium orotate, magnesium lactate",NA,1
A,A12,A12C,A12CC,A12CC08,Czech Republic,magnesium pidolate,NA,1
A,A12,A12C,A12CC,A12CC09,none,"magnesium orotate, magnesium lactate",NA,1
A,A12,A12C,A12CD,A12CD01,Finland,sodium fluoride (18F),NA,1
A,A14,A14A,A14AA,A14AA07,Netherlands,prasterone (vaginal use/Pessary),NA,1
A,A14,A14A,A14AB,A14AB01,none,nandrolone,NA,1
A,A16,A16A,A16AA,A16AA02,Italy,ademetionine,NA,1
A,A16,A16A,A16AA,A16AA03,Romania,N(2)-L-alanyl-L-glutamine,NA,1
A,A16,A16A,A16AA,A16AA04,Spain,mercaptamine (treatment of nephropathic ,NA,1
A,A16,A16A,A16AA,A16AA04,Spain,mercaptamine (Indicated for the treatmen,NA,1
A,A16,A16A,A16AA,A16AA05,Portugal,carglumic acid,NA,1
A,A16,A16A,A16AA,A16AA06,Germany,betaine anhydrous (centrally authorised ,NA,1
A,A16,A16A,A16AA,A16AA07,Poland,metreleptin,NA,1
A,A16,A16A,A16AB,A16AB02,Netherlands,imiglucerase,NA,1
A,A16,A16A,A16AB,A16AB03,Netherlands,agalsidase alfa,NA,1
A,A16,A16A,A16AB,A16AB04,Netherlands,agalsidase beta,NA,1
A,A16,A16A,A16AB,A16AB05,France,laronidase,NA,1
A,A16,A16A,A16AB,A16AB07,France,alglucosidase alfa,NA,1
A,A16,A16A,A16AB,A16AB07,Netherlands,avalglucosidase alfa,NA,1
A,A16,A16A,A16AB,A16AB08,Portugal,galsulfase,NA,1
A,A16,A16A,A16AB,A16AB09,Netherlands,idursulfase,NA,1
A,A16,A16A,A16AB,A16AB10,Germany,velaglucerase alfa,NA,1
A,A16,A16A,A16AB,A16AB12,Ireland,elosulfase alfa,NA,1
A,A16,A16A,A16AB,A16AB13,Ireland,asfotase alfa,NA,1
A,A16,A16A,A16AB,A16AB14,Sweden,sebelipase alfa,NA,1
A,A16,A16A,A16AB,A16AB15,Austria,velmanase alfa,NA,1
A,A16,A16A,A16AB,A16AB17,Sweden,cerliponase alfa,NA,1
A,A16,A16A,A16AB,A16AB18,Spain,vestronidase alfa,NA,1
A,A16,A16A,A16AB,A16AB19,Ireland,pegvaliase,NA,1
A,A16,A16A,A16AB,A16AB20,Netherlands,pegunigalsidase alfa,NA,1
A,A16,A16A,A16AB,A16AB21,Germany,atidarsagene autotemcel,NA,1
A,A16,A16A,A16AB,A16AB22,Netherlands,avalglucosidase alfa,NA,1
A,A16,A16A,A16AB,A16AB23,Sweden,cipaglucosidase alfa,NA,1
A,A16,A16A,A16AB,A16AB24,Germany,pegzilarginase,NA,1
A,A16,A16A,A16AB,A16AB25,Germany,olipudase alfa,NA,1
A,A16,A16A,A16AB,A16AB26,Germany,eladocagene exuparvovec,NA,1
A,A16,A16A,A16AX,A16AX01,none,thioctic acid,NA,1
A,A16,A16A,A16AX,A16AX02,none,anethole trithione,NA,1
A,A16,A16A,A16AX,A16AX03,Ireland,sodium phenylbutyrate,NA,1
A,A16,A16A,A16AX,A16AX04,Italy,nitisinone,NA,1
A,A16,A16A,A16AX,A16AX05,Ireland,zinc acetate dihydrate,NA,1
A,A16,A16A,A16AX,A16AX06,Sweden,miglustat (for treatment of Pompe diseas,NA,1
A,A16,A16A,A16AX,A16AX06,Sweden,miglustat (all other indications),NA,1
A,A16,A16A,A16AX,A16AX07,Ireland,sapropterin,NA,1
A,A16,A16A,A16AX,A16AX08,Denmark,teduglutide,M,1
A,A16,A16A,A16AX,A16AX09,Italy,glycerol phenylbutyrate,NA,1
A,A16,A16A,A16AX,A16AX10,Spain,eliglustat,NA,1
A,A16,A16A,A16AX,A16AX11,none,sodium benzoate / sodium phenylacetate,NA,1
A,A16,A16A,A16AX,A16AX11,Croatia,"sulfogaiacol, sodium benzoate / sulfogai",NA,1
A,A16,A16A,A16AX,A16AX11,Poland,sodium benzoate / grindelia tincture / p,NA,1
A,A16,A16A,A16AX,A16AX12,Portugal,trientine,NA,1
A,A16,A16A,A16AX,A16AX14,Sweden,migalastat,NA,1
A,A16,A16A,A16AX,A16AX15,Poland,telotristat,NA,1
A,A16,A16A,A16AX,A16AX16,Germany,givosiran,NA,1
A,A16,A16A,A16AX,A16AX18,Sweden,lumasiran,NA,1
A,A16,A16A,A16AX,A16AX19,Germany,fosdenopterin,NA,1
A,A16,A16A,A16AX,A16AX20,Poland,lonafarnib,NA,1
B,B01,B01A,B01AA,B01AA02,none,phenindione,NA,1
B,B01,B01A,B01AA,B01AA03,Denmark,warfarin,M,1
B,B01,B01A,B01AA,B01AA04,none,phenprocoumon,NA,1
B,B01,B01A,B01AA,B01AA07,Bulgaria,acenocoumarol,NA,1
B,B01,B01A,B01AA,B01AA12,none,fluindione,NA,1
B,B01,B01A,B01AB,B01AB01,none,heparin,NA,1
B,B01,B01A,B01AB,B01AB01,none,heparinoid,NA,1
B,B01,B01A,B01AB,B01AB01,none,heparinoid / ibuprofen,NA,1
B,B01,B01A,B01AB,B01AB01,none,heparin / zinc sulphate,NA,1
B,B01,B01A,B01AB,B01AB04,Lithuania,dalteparin sodium,NA,1
B,B01,B01A,B01AB,B01AB05,Netherlands,enoxaparin,NA,1
B,B01,B01A,B01AB,B01AB06,Spain,nadroparin,NA,1
B,B01,B01A,B01AB,B01AB07,Italy,parnaparin,NA,1
B,B01,B01A,B01AB,B01AB09,Ireland,danaparoid,NA,1
B,B01,B01A,B01AB,B01AB10,Belgium,tinzaparin,NA,1
B,B01,B01A,B01AB,B01AB11,none,sulodexide,NA,1
B,B01,B01A,B01AB,B01AB12,Spain,bemiparin,NA,1
B,B01,B01A,B01AC,B01AC02,none,cloricromen hydrochloride,NA,1
B,B01,B01A,B01AC,B01AC05,Italy,ticlopidine,NA,1
B,B01,B01A,B01AC,B01AC06,Hungary,acetylsalicylic acid,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / glycine,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / caffeine,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / caffeine / codein,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / caffeine / etenza,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / codeine phosphate,NA,1
B,B01,B01A,B01AC,B01AC06,none,"acetylsalicylic acid / ascorbic acid, ac",NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / ascorbic acid / b,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / ascorbic acid / c,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / ascorbic acid / p,NA,1
B,B01,B01A,B01AC,B01AC06,Poland,acetylsalicylic acid / chlorphenamine / ,NA,1
B,B01,B01A,B01AC,B01AC06,Portugal,"acetylsalicylic acid / clopidogrel, clop",NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / oxycodone hydroch,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / paracetamol,NA,1
B,B01,B01A,B01AC,B01AC06,none,acetylsalicylic acid / caffeine / parace,NA,1
B,B01,B01A,B01AC,B01AC06,Austria,acetylsalicylic acid / atorvastatin / ra,NA,1
B,B01,B01A,B01AC,B01AC06,Slovakia,acetylsalicylic acid / bisoprolol,NA,1
B,B01,B01A,B01AC,B01AC06,Estonia,"pseudoephedrine, acetylsalicylic acid / ",NA,1
B,B01,B01A,B01AC,B01AC06,Slovenia,acetylsalicylic acid/rosuvastatin,NA,1
B,B01,B01A,B01AC,B01AC07,none,dipyridamole,NA,1
B,B01,B01A,B01AC,B01AC08,none,"carbasalate calcium / metoclopramide, ly",NA,1
B,B01,B01A,B01AC,B01AC09,Ireland,epoprostenol,NA,1
B,B01,B01A,B01AC,B01AC10,Italy,indobufen,NA,1
B,B01,B01A,B01AC,B01AC11,France,iloprost (nebuliser solution only),NA,1
B,B01,B01A,B01AC,B01AC11,France,iloprost (intravenous (IV)use only),NA,1
B,B01,B01A,B01AC,B01AC16,France,eptifibatide,NA,1
B,B01,B01A,B01AC,B01AC17,Germany,tirofiban,NA,1
B,B01,B01A,B01AC,B01AC18,none,triflusal,NA,1
B,B01,B01A,B01AC,B01AC21,Latvia,treprostinil,NA,1
B,B01,B01A,B01AC,B01AC22,Denmark,prasugrel,M,1
B,B01,B01A,B01AC,B01AC23,Poland,cilostazol,NA,1
B,B01,B01A,B01AC,B01AC24,Netherlands,ticagrelor,NA,1
B,B01,B01A,B01AC,B01AC25,Italy,cangrelor,NA,1
B,B01,B01A,B01AC,B01AC27,France,selexipag,NA,1
B,B01,B01A,B01AD,B01AD01,none,streptokinase,NA,1
B,B01,B01A,B01AD,B01AD02,Germany,alteplase,NA,1
B,B01,B01A,B01AD,B01AD04,Germany,urokinase,NA,1
B,B01,B01A,B01AD,B01AD11,Germany,tenecteplase,NA,1
B,B01,B01A,B01AE,B01AE03,Sweden,argatroban,NA,1
B,B01,B01A,B01AE,B01AE06,Czech Republic,bivalirudin,NA,1
B,B01,B01A,B01AF,B01AF01,Sweden,rivaroxaban,NA,1
B,B01,B01A,B01AF,B01AF02,Netherlands,apixaban,NA,1
B,B01,B01A,B01AF,B01AF03,France,edoxaban,NA,1
B,B01,B01A,B01AX,B01AX01,Sweden,defibrotide,NA,1
B,B01,B01A,B01AX,B01AX04,Italy,dermatan sulfate,NA,1
B,B01,B01A,B01AX,B01AX05,Sweden,fondaparinux,NA,1
B,B01,B01A,B01AX,B01AX07,Austria,caplacizumab,NA,1
B,B02,B02A,B02AA,B02AA01,none,aminocaproic acid,NA,1
B,B02,B02A,B02AA,B02AA02,Ireland,tranexamic acid,NA,1
B,B02,B02A,B02AA,B02AA03,none,aminomethylbenzoic acid,NA,1
B,B02,B02A,B02AB,B02AB01,Denmark,aprotinin,M,1
B,B02,B02A,B02AB,B02AB01,Germany,aprotinin / calcium chloride / human fac,NA,1
B,B02,B02B,B02BA,B02BA01,none,"phytomenadione, menadiol",NA,1
B,B02,B02B,B02BA,B02BA02,none,"phytomenadione, menadiol",NA,1
B,B02,B02B,B02BC,B02BC06,Germany,human prothrombin complex,NA,1
B,B02,B02B,B02BC,B02BC06,Italy,antithrombin III,NA,1
B,B02,B02B,B02BC,B02BC09,France,epinephrine (except for nasal use),NA,1
B,B02,B02B,B02BC,B02BC09,Ireland,epinephrine / lidocaine,NA,1
B,B02,B02B,B02BC,B02BC09,Denmark,"epinephrine / mepivacaine hydrochloride,",K,1
B,B02,B02B,B02BC,B02BC09,none,norepinephrine,NA,1
B,B02,B02B,B02BC,B02BC09,Germany,epinephrine / prilocaine hydrochloride,NA,1
B,B02,B02B,B02BC,B02BC09,Finland,epinephrine (for nasal use),NA,1
B,B02,B02B,B02BD,B02BD11,France,catridecacog,NA,1
B,B02,B02B,B02BD,B02BD14,Germany,susoctocog alfa,NA,1
B,B02,B02B,B02BD,B02BD15,Netherlands,valoctocogene roxaparvovec,NA,1
B,B02,B02B,B02BD,B02BD16,Netherlands,etranacogene dezaparvovec,NA,1
B,B02,B02B,B02BD,B02BD30,Germany,human prothrombin complex,NA,1
B,B02,B02B,B02BD,B02BD30,Italy,antithrombin III,NA,1
B,B02,B02B,B02BX,B02BX01,Czech Republic,etamsylate,NA,1
B,B02,B02B,B02BX,B02BX02,none,carbazochrome,NA,1
B,B02,B02B,B02BX,B02BX04,Spain,romiplostim,NA,1
B,B02,B02B,B02BX,B02BX05,Spain,eltrombopag,NA,1
B,B02,B02B,B02BX,B02BX06,Italy,emicizumab,NA,1
B,B02,B02B,B02BX,B02BX07,Sweden,lusutrombopag,NA,1
B,B02,B02B,B02BX,B02BX08,Spain,avatrombopag,NA,1
B,B02,B02B,B02BX,B02BX09,Netherlands,fostamatinib,NA,1
B,B03,B03A,B03AB,B03AB03,none,sodium feredetate,NA,1
B,B03,B03A,B03AB,B03AB10,Poland,ferric maltol,NA,1
B,B03,B03B,B03BA,B03BA01,none,cyanocobalamin,NA,1
B,B03,B03B,B03BA,B03BA01,Germany,cyanocobalamin / folic acid,NA,1
B,B03,B03B,B03BA,B03BA01,Portugal,cyanocobalamin / folic acid / potassium ,NA,1
B,B03,B03B,B03BA,B03BA01,Germany,cyanocobalamin / folic acid / pyridoxine,NA,1
B,B03,B03B,B03BA,B03BA01,none,cyanocobalamin / l-arginine l-2 pyrrolid,NA,1
B,B03,B03B,B03BA,B03BA01,Poland,cyanocobalamin / diclofenac / pyridoxine,NA,1
B,B03,B03B,B03BA,B03BA01,none,cyanocobalamin / pyridoxine / thiamine,NA,1
B,B03,B03B,B03BA,B03BA03,none,"cobamamide, hydroxocobalamin (except for",NA,1
B,B03,B03B,B03BA,B03BA03,France,hydroxocobalamin (only for products for ,NA,1
B,B03,B03B,B03BA,B03BA04,none,"cobamamide, hydroxocobalamin (except for",NA,1
B,B03,B03B,B03BA,B03BA05,none,mecobalamin,NA,1
B,B03,B03B,B03BB,B03BB01,Denmark,folic acid,M,1
B,B03,B03B,B03BB,B03BB01,none,folic acid / nicotinamide,NA,1
B,B03,B03B,B03BB,B03BB01,Greece,iron in combination with folic acid and/,NA,1
B,B03,B03B,B03BB,B03BB01,none,"folinic acid, (di)sodium folinate, levom",NA,1
B,B03,B03X,B03XA,B03XA02,Germany,darbepoetin alfa,NA,1
B,B03,B03X,B03XA,B03XA03,Spain,methoxy polyethylene glycol-epoetin beta,NA,1
B,B03,B03X,B03XA,B03XA05,Slovakia,roxadustat,NA,1
B,B03,B03X,B03XA,B03XA06,Belgium,luspatercept,NA,1
B,B03,B03X,B03XA,B03XA08,Czech Republic,vadadustat,NA,1
B,B05,B05A,B05AA,B05AA01,none,albumin tannate / ethacridine lactate mo,NA,1
B,B05,B05A,B05AA,B05AA01,Netherlands,paclitaxel albumin,NA,1
B,B05,B05A,B05AA,B05AA01,Germany,human plasma proteins with no less than ,NA,1
B,B05,B05A,B05AA,B05AA01,none,human serum albumin (medical dilution),NA,1
B,B05,B05A,B05AA,B05AA05,none,dextran,NA,1
B,B05,B05A,B05AA,B05AA05,none,dextran 70 / hypromellose,NA,1
B,B05,B05A,B05AA,B05AA05,none,dextran 70 / sodium chloride,NA,1
B,B05,B05A,B05AA,B05AA05,none,dextran 40 / sodium chloride / potassium,NA,1
B,B05,B05A,B05AA,B05AA05,Latvia,iron dextran,NA,1
B,B05,B05A,B05AA,V09,none,technetium (99mtc) albumin nanocolloid,NA,1
B,B05,B05A,B05AA,V09,none,technetium (99mtc) human albumin,NA,1
B,B05,B05B,B05BA,B05BA01,Germany,amino acid combinations (only combinatio,NA,1
B,B05,B05B,B05BB,B05BB03,none,dinoprost trometamol,NA,1
B,B05,B05B,B05BC,B05BC01,France,mannitol (indicated in cystic fibrosis),NA,1
B,B05,B05B,B05BC,B05BC01,Croatia,mannitol (all indications apart from cys,NA,1
B,B05,B05B,B05BC,B05BC02,Belgium,hydroxycarbamide (for centrally authoris,NA,1
B,B05,B05B,B05BC,B05BC02,Croatia,hydroxycarbamide (except for centrally a,NA,1
B,B05,B05C,B05CA,B05CA01,none,cetylpyridinium,NA,1
B,B05,B05C,B05CA,B05CA01,none,"cetylpyridinium / lidocaine, lidocaine /",NA,1
B,B05,B05C,B05CA,B05CA01,France,cetylpyridinium / lysozyme,NA,1
B,B05,B05C,B05CA,B05CA02,Lithuania,chlorhexidine,NA,1
B,B05,B05C,B05CA,B05CA02,none,chlorhexidine / dexpanthenol,NA,1
B,B05,B05C,B05CA,B05CA02,none,chlorhexidine / lidocaine,NA,1
B,B05,B05C,B05CA,B05CA02,Belgium,chlorhexidine gluconate / isopropyl alco,NA,1
B,B05,B05C,B05CA,B05CA02,none,chlorhexidine digluconate / lidocaine hy,NA,1
B,B05,B05C,B05CA,B05CA02,France,"tixocortol, chlorhexidine gluconate / ti",NA,1
B,B05,B05C,B05CA,B05CA02,none,chlorhexidine / phenol,NA,1
B,B05,B05C,B05CA,B05CA02,Slovakia,chlorhexidine / tetracaine,NA,1
B,B05,B05C,B05CA,B05CA03,none,nitrofural,NA,1
B,B05,B05C,B05CA,B05CA03,Slovenia,nitrofural / phenazone / tetracaine hydr,NA,1
B,B05,B05C,B05CA,B05CA04,Denmark,sulfamethizole,M,1
B,B05,B05C,B05CA,B05CA09,Czech Republic,neomycin / triamcinolone,NA,1
B,B05,B05C,B05CA,B05CA09,none,neomycin,NA,1
B,B05,B05C,B05CA,B05CA09,none,neomycin sulfate / nystatin / polymyxin ,NA,1
B,B05,B05C,B05CA,B05CA09,Poland,neomycin sulfate / nystatin / triamcinol,NA,1
B,B05,B05C,B05CB,B05CB01,Netherlands,"succinylated gelatin, sodium chloride / ",NA,1
B,B05,B05C,B05CB,B05CB01,none,sodium chloride / urea,NA,1
B,B05,B05C,B05CB,B05CB01,none,sodium chloride,NA,1
B,B05,B05C,B05CB,B05CB01,none,sodium chloride (eye drops),NA,1
B,B05,B05C,B05CB,B05CB01,none,sodium chloride (nasal drops),NA,1
B,B05,B05C,B05CB,B05CB02,France,sodium citrate / sodium lauryl sulfoacet,NA,1
B,B05,B05C,B05CB,B05CB02,Slovenia,sodium citrate (extracorporeal use),NA,1
B,B05,B05C,B05CB,B05CB04,none,sodium bicarbonate / sodium hydrogen pho,NA,1
B,B05,B05C,B05CX,B05CX01,France,fludeoxyglucose (18F),NA,1
B,B05,B05C,B05CX,B05CX01,none,glucose monohydrate / sodium dihydrogen ,NA,1
B,B05,B05C,B05CX,B05CX01,none,glucose / guaiphenesin / treacle,NA,1
B,B05,B05C,B05CX,B05CX01,none,glucose (apart from glucose1- phosphate),NA,1
B,B05,B05C,B05CX,B05CX02,none,sorbitol,NA,1
B,B05,B05C,B05CX,B05CX03,none,glycine,NA,1
B,B05,B05C,B05CX,B05CX04,France,mannitol (indicated in cystic fibrosis),NA,1
B,B05,B05C,B05CX,B05CX04,Croatia,mannitol (all indications apart from cys,NA,1
B,B05,B05X,B05XA,B05XA01,none,potassium chloride / sodium chloride / m,NA,1
B,B05,B05X,B05XA,B05XA01,none,potassium chloride,NA,1
